Epoch,Loss,Recall,Precision,NDCG
0,0.5446676447084455,0.0005374940775551192,0.0001875544242749009,0.0004082861600899296
1,0.23953336266556172,0.08642416259215785,0.027031281398620127,0.07227541346922196
2,0.16304221963792137,0.09613762045723312,0.030181190970594154,0.08025454116855366
3,0.13087113935387495,0.10085652437539239,0.03160626967646861,0.0845124818709104
4,0.11232702752029655,0.10535000896248053,0.03281030209659053,0.08842302026413132
5,0.09914803824792004,0.10873526611434224,0.03369951101882241,0.09158940453793564
6,0.09015935832502867,0.1120427934001304,0.03456360104494608,0.09433212501409384
7,0.08434219850283681,0.11446350002860377,0.03518654966843056,0.09638502835904889
8,0.07847532722158264,0.11667780018609646,0.03579945073347175,0.09808936489560575
9,0.07427534884349866,0.11843803327117729,0.03622814656038582,0.09946748317108044
10,0.07104582825882567,0.12013993470318866,0.036670239131890985,0.10055131902636898
11,0.06778658832413982,0.12134588467618361,0.036993435595150365,0.10154485807723748
12,0.06472368107525388,0.12283393615283067,0.03736352066447856,0.10243224754293384
13,0.06350381865231979,0.12388474674203465,0.037641503114743104,0.10322438372361972
14,0.06110171238995261,0.12519519981118213,0.037988143881036905,0.10429673672527191
15,0.05883995124675108,0.12649248970497312,0.03834148301962622,0.10514866501933476
16,0.05711183961330339,0.1274463792950168,0.03861611628374305,0.10589369590659835
17,0.05516618976576461,0.1283467470473109,0.03886563065175166,0.10649780179163548
18,0.053734517223530946,0.12956465132573547,0.03916203362582892,0.10737580983158598
19,0.05202991139106076,0.13039760078433651,0.039411547993837504,0.10797481940298377
20,0.05156110967462412,0.13133384246593016,0.03967445910643713,0.10883035756653427
21,0.05023958263072101,0.13239408502050812,0.039928997253667345,0.10950334649008651
22,0.04894395088871019,0.13308673483740782,0.04019358295934084,0.11010856326954195
23,0.047540633196030004,0.13381949319568903,0.04039788331435462,0.11074343348981612
24,0.04665893713727293,0.1349107607358785,0.04071103221917074,0.1115560812716197
25,0.045868163669688836,0.13546995201804674,0.0409538482148838,0.1122537812534762
26,0.044741090368291346,0.13639581266131637,0.04114307723223256,0.11296988045249046
27,0.044089753853364125,0.13722041573416532,0.04139259160024115,0.11364665773006559
28,0.043461100113662804,0.13815906802146866,0.041647129747471374,0.11427231164402886
29,0.04217635283265451,0.138736862209166,0.041831334985598496,0.11490719781283996
30,0.041621121220441176,0.13920675824593645,0.04197869917610019,0.11537508419357326
31,0.0409705620306083,0.1396850219086317,0.04210429365664147,0.11589958842603643
32,0.04038655487444214,0.13999850438947326,0.0422382611025521,0.1162850142333423
33,0.0389866572992895,0.14053827953612572,0.04241409337530975,0.11689832669337831
34,0.03866569860603171,0.14108814917828366,0.04254973541429434,0.11728488515755436
35,0.038151548930791895,0.14187181616949804,0.04276240873467751,0.11795073757458947
36,0.03724595534173076,0.14231619524863973,0.04289637618058812,0.1182790446089077
37,0.03666930966963521,0.14280152629781123,0.04307220845334583,0.11869860545912504
38,0.036355754506369735,0.14350814198802334,0.043221247236921445,0.11910962390674983
39,0.03569518010404826,0.14405001102463236,0.04337028602049702,0.1196294310286877
40,0.035324040099489265,0.14436692835875525,0.04348750753566885,0.12010255151265706
41,0.03463307186735399,0.1451926745345135,0.043663339808426564,0.12069265126784998
42,0.034056219930826415,0.14581086401306576,0.04392122714180457,0.12121395989448217
43,0.03382778370451897,0.145963018876922,0.0439563935963561,0.12151295620326064
44,0.03304066132246093,0.14663202742197912,0.04410208319378392,0.12205517758545048
45,0.032794499290034626,0.14702348667655984,0.04422097930202957,0.1224370242347867
46,0.032488440671427685,0.14730005917742972,0.04433820081720143,0.12270808000217648
47,0.03237854414666542,0.14794769799968072,0.04451738227610693,0.12312228434545919
48,0.03213697035486499,0.14833547517383916,0.044629580012057114,0.12341130206392156
49,0.031484759727850406,0.14858644403366372,0.044716658851898974,0.12373235232543504
50,0.030861406681137255,0.1486878351879237,0.04475349989952441,0.12388068756727473
51,0.030267373084871457,0.1488453153939954,0.04485062629780967,0.12435967717960349
52,0.029926343374142444,0.14950174268572058,0.04499966508138526,0.12500735804815818
53,0.030338857943813007,0.14999694197329366,0.04514200549266532,0.1252599535102805
54,0.029901027801738242,0.15028658068611137,0.04519559247102957,0.12550490979574452
55,0.029294557972914644,0.15059575989067933,0.045230758925581045,0.12581681924904642
56,0.029616976970562127,0.1510830750313846,0.04538817067452608,0.12617824403789715
57,0.028387547480036513,0.15166144284654778,0.045562328354209876,0.1268391090516773
58,0.028683371427986357,0.15218398438132216,0.04562093911179578,0.12725898631860857
59,0.027551782604382194,0.152304363147618,0.045734811440819895,0.12748736591105939
60,0.027728216755533157,0.15272791195143207,0.045836961618326726,0.12775778186921188
61,0.027521719093048812,0.15303088508817206,0.04596757987808956,0.12795021197057588
