(6, 426),204
(6, 427),205
(6, 428),206
(6, 430),207
(6, 432),208
(6, 436),209
(6, 437),210
(6, 438),211
(6, 439),212
(6, 440),213
(6, 442),214
(6, 443),215
(6, 444),216
(6, 445),217
(6, 446),218
(6, 448),219
(6, 487),220
(6, 502),221
(6, 506),222
(6, 543),223
(6, 547),224
(6, 553),225
(6, 554),226
(6, 555),227
(6, 561),228
(6, 611),229
(6, 648),230
(6, 649),231
(6, 650),232
(6, 651),233
(6, 652),234
(6, 653),235
(6, 654),236
(6, 657),237
(6, 658),238
(6, 662),239
(6, 672),240
(6, 700),241
(6, 720),242
(6, 735),243
(6, 797),244
(6, 815),245
(6, 825),246
(6, 833),247
(6, 838),248
(6, 839),249
(6, 853),250
(7, 9),251
(8, 10),252
(8, 11),253
(8, 12),254
(8, 14),255
(8, 20),256
(8, 22),257
(9, 13),258
(9, 199),259
(10, 15),260
(10, 16),261
(10, 17),262
(10, 18),263
(10, 21),264
(10, 267),265
(11, 19),266
(12, 11),267
(12, 33),268
(12, 47),269
(12, 48),270
(12, 51),271
(12, 56),272
(12, 57),273
(12, 65),274
(12, 68),275
(12, 77),276
(12, 89),277
(12, 96),278
(12, 113),279
(12, 118),280
(12, 137),281
(12, 141),282
(12, 145),283
(12, 194),284
(12, 197),285
(12, 303),286
(12, 308),287
(12, 354),288
(12, 589),289
(12, 590),290
(12, 613),291
(12, 723),292
(12, 842),293
(12, 843),294
(13, 23),295
(13, 24),296
(13, 25),297
(13, 26),298
(13, 27),299
(13, 28),300
(13, 29),301
(14, 30),302
(14, 441),303
(15, 31),304
(16, 32),305
(17, 6),306
(17, 33),307
(17, 39),308
(17, 52),309
(17, 53),310
(17, 59),311
(17, 66),312
(17, 68),313
(17, 73),314
(17, 109),315
(17, 132),316
(17, 194),317
(17, 214),318
(17, 277),319
(17, 283),320
(17, 316),321
(17, 333),322
(17, 342),323
(17, 377),324
(18, 8),325
(18, 14),326
(18, 18),327
(18, 33),328
(18, 39),329
(18, 46),330
(18, 47),331
(18, 48),332
(18, 51),333
(18, 52),334
(18, 53),335
(18, 54),336
(18, 55),337
(18, 59),338
(18, 61),339
(18, 64),340
(18, 65),341
(18, 66),342
(18, 67),343
(18, 73),344
(18, 85),345
(18, 88),346
(18, 89),347
(18, 116),348
(18, 121),349
(18, 155),350
(18, 173),351
(18, 186),352
(18, 197),353
(18, 200),354
(18, 214),355
(18, 220),356
(18, 229),357
(18, 233),358
(18, 238),359
(18, 254),360
(18, 262),361
(18, 265),362
(18, 267),363
(18, 269),364
(18, 277),365
(18, 304),366
(18, 317),367
(18, 329),368
(18, 333),369
(18, 364),370
(18, 430),371
(18, 437),372
(18, 438),373
(18, 448),374
(18, 482),375
(18, 502),376
(18, 552),377
(18, 553),378
(18, 561),379
(18, 584),380
(18, 607),381
(18, 635),382
(18, 650),383
(18, 652),384
(18, 662),385
(18, 691),386
(18, 693),387
(18, 695),388
(18, 698),389
(19, 10),390
(19, 12),391
(19, 14),392
(19, 20),393
(19, 33),394
(19, 34),395
(19, 36),396
(19, 39),397
(19, 41),398
(19, 42),399
(19, 43),400
(19, 44),401
(19, 46),402
(19, 47),403
(19, 48),404
(19, 49),405
(19, 50),406
(19, 51),407
(19, 52),408
(19, 53),409
(19, 54),410
(19, 55),411
(19, 56),412
(19, 57),413
(19, 58),414
(19, 59),415
(19, 60),416
(19, 61),417
(19, 62),418
(19, 63),419
(19, 64),420
(19, 65),421
(19, 66),422
(19, 67),423
(19, 68),424
(19, 69),425
(19, 71),426
(19, 73),427
(19, 75),428
(19, 77),429
(19, 82),430
(19, 83),431
(19, 84),432
(19, 95),433
(19, 102),434
(19, 104),435
(19, 109),436
(19, 113),437
(19, 140),438
(20, 35),439
(20, 568),440
(20, 576),441
(20, 577),442
(20, 578),443
(20, 581),444
(20, 582),445
(20, 585),446
(20, 586),447
(20, 588),448
(21, 37),449
(22, 3),450
(22, 11),451
(22, 12),452
(22, 20),453
(22, 22),454
(22, 33),455
(22, 39),456
(22, 43),457
(22, 52),458
(22, 53),459
(22, 54),460
(22, 59),461
(22, 63),462
(22, 73),463
(22, 75),464
(22, 80),465
(22, 82),466
(22, 85),467
(22, 87),468
(22, 88),469
(22, 89),470
(22, 90),471
(22, 91),472
(22, 93),473
(22, 94),474
(22, 96),475
(22, 97),476
(22, 98),477
(22, 99),478
(22, 100),479
(22, 101),480
(22, 103),481
(22, 105),482
(22, 106),483
(22, 107),484
(22, 108),485
(22, 110),486
(22, 112),487
(22, 113),488
(22, 115),489
(22, 116),490
(22, 118),491
(22, 119),492
(22, 121),493
(22, 122),494
(22, 127),495
(22, 129),496
(22, 131),497
(22, 132),498
(22, 133),499
(23, 40),500
(23, 45),501
(24, 70),502
(24, 72),503
(24, 74),504
(24, 76),505
(24, 78),506
(24, 79),507
(24, 81),508
(24, 86),509
(24, 92),510
(24, 490),511
(24, 495),512
(24, 497),513
(24, 498),514
(24, 499),515
(24, 512),516
(24, 513),517
(24, 548),518
(24, 557),519
(25, 20),520
(25, 58),521
(25, 68),522
(25, 96),523
(25, 111),524
(25, 114),525
(25, 117),526
(25, 120),527
(25, 123),528
(25, 124),529
(25, 126),530
(25, 128),531
(25, 130),532
(25, 132),533
(25, 134),534
(25, 135),535
(25, 136),536
(25, 137),537
(25, 138),538
(25, 139),539
(25, 141),540
(25, 142),541
(25, 143),542
(25, 144),543
(25, 145),544
(25, 146),545
(25, 147),546
(25, 148),547
(25, 149),548
(25, 150),549
(25, 151),550
(25, 152),551
(25, 153),552
(26, 125),553
(27, 6),554
(27, 18),555
(27, 20),556
(27, 33),557
(27, 39),558
(27, 41),559
(27, 46),560
(27, 47),561
(27, 49),562
(27, 50),563
(27, 68),564
(27, 102),565
(27, 132),566
(27, 142),567
(27, 159),568
(27, 179),569
(27, 183),570
(27, 186),571
(27, 203),572
(27, 252),573
(27, 271),574
(27, 285),575
(27, 294),576
(27, 295),577
(27, 307),578
(27, 316),579
(27, 317),580
(27, 320),581
(27, 342),582
(27, 371),583
(27, 375),584
(27, 399),585
(27, 403),586
(27, 445),587
(27, 449),588
(27, 475),589
(27, 488),590
(27, 603),591
(27, 637),592
(27, 687),593
(27, 695),594
(27, 696),595
(27, 828),596
(28, 154),597
(29, 39),598
(29, 52),599
(29, 54),600
(29, 59),601
(29, 155),602
(29, 156),603
(29, 157),604
(29, 158),605
(29, 159),606
(29, 160),607
(30, 7),608
(30, 33),609
(30, 38),610
(30, 39),611
(30, 50),612
(30, 67),613
(30, 68),614
(30, 84),615
(30, 87),616
(30, 102),617
(30, 158),618
(30, 159),619
(30, 177),620
(30, 178),621
(30, 179),622
(30, 182),623
(30, 185),624
(30, 186),625
(30, 187),626
(30, 188),627
(30, 189),628
(30, 198),629
(30, 200),630
(30, 201),631
(30, 202),632
(30, 203),633
(30, 206),634
(30, 207),635
(30, 208),636
(30, 212),637
(30, 213),638
(30, 215),639
(30, 244),640
(30, 250),641
(30, 252),642
(30, 255),643
(30, 258),644
(30, 259),645
(30, 261),646
(30, 266),647
(30, 269),648
(30, 271),649
(30, 272),650
(30, 273),651
(30, 275),652
(30, 281),653
(30, 283),654
(30, 295),655
(30, 305),656
(30, 307),657
(30, 312),658
(30, 315),659
(30, 316),660
(30, 362),661
(30, 363),662
(30, 364),663
(30, 365),664
(30, 366),665
(30, 367),666
(30, 371),667
(30, 374),668
(30, 375),669
(30, 396),670
(30, 398),671
(30, 402),672
(30, 410),673
(30, 435),674
(30, 445),675
(30, 455),676
(30, 743),677
(31, 161),678
(31, 387),679
(32, 162),680
(33, 163),681
(34, 164),682
(35, 165),683
(35, 167),684
(35, 168),685
(36, 166),686
(37, 33),687
(37, 73),688
(38, 169),689
(39, 170),690
(39, 372),691
(40, 171),692
(40, 174),693
(40, 176),694
(40, 216),695
(40, 217),696
(40, 218),697
(41, 33),698
(41, 46),699
(41, 172),700
(41, 173),701
(41, 694),702
(42, 10),703
(42, 12),704
(42, 14),705
(42, 20),706
(42, 33),707
(42, 34),708
(42, 36),709
(42, 39),710
(42, 41),711
(42, 42),712
(42, 43),713
(42, 44),714
(42, 46),715
(42, 47),716
(42, 48),717
(42, 49),718
(42, 50),719
(42, 51),720
(42, 52),721
(42, 53),722
(42, 54),723
(42, 55),724
(42, 56),725
(42, 57),726
(42, 58),727
(42, 59),728
(42, 60),729
(42, 61),730
(42, 62),731
(42, 63),732
(42, 64),733
(42, 65),734
(42, 66),735
(42, 67),736
(42, 68),737
(42, 69),738
(42, 71),739
(42, 73),740
(42, 75),741
(42, 77),742
(42, 82),743
(42, 83),744
(42, 84),745
(42, 95),746
(42, 102),747
(42, 104),748
(42, 109),749
(42, 113),750
(42, 140),751
(43, 33),752
(43, 34),753
(43, 36),754
(43, 43),755
(43, 216),756
(44, 33),757
(44, 52),758
(44, 59),759
(44, 136),760
(45, 12),761
(45, 46),762
(45, 51),763
(45, 57),764
(45, 91),765
(45, 113),766
(45, 172),767
(45, 173),768
(45, 175),769
(45, 193),770
(45, 195),771
(45, 197),772
(46, 7),773
(46, 8),774
(46, 33),775
(46, 38),776
(46, 39),777
(46, 46),778
(46, 53),779
(46, 56),780
(46, 57),781
(46, 58),782
(46, 59),783
(46, 63),784
(46, 67),785
(46, 68),786
(46, 84),787
(46, 102),788
(46, 132),789
(46, 158),790
(46, 159),791
(46, 173),792
(46, 177),793
(46, 178),794
(46, 179),795
(46, 180),796
(46, 181),797
(46, 183),798
(46, 184),799
(46, 185),800
(46, 186),801
(46, 187),802
(46, 188),803
(46, 189),804
(46, 190),805
(46, 191),806
(46, 198),807
(46, 201),808
(46, 202),809
(46, 207),810
(46, 208),811
(46, 212),812
(46, 213),813
(46, 215),814
(46, 243),815
(46, 244),816
(46, 248),817
(46, 250),818
(46, 255),819
(46, 258),820
(46, 259),821
(46, 261),822
(46, 263),823
(46, 266),824
(46, 270),825
(46, 275),826
(46, 277),827
(46, 281),828
(46, 293),829
(46, 295),830
(46, 305),831
(46, 307),832
(46, 315),833
(46, 331),834
(46, 342),835
(46, 366),836
(46, 374),837
(46, 393),838
(46, 403),839
(46, 410),840
(46, 445),841
(46, 543),842
(46, 601),843
(46, 688),844
(46, 694),845
(47, 181),846
(48, 7),847
(48, 10),848
(48, 12),849
(48, 18),850
(48, 20),851
(48, 33),852
(48, 36),853
(48, 38),854
(48, 41),855
(48, 46),856
(48, 48),857
(48, 49),858
(48, 59),859
(48, 60),860
(48, 62),861
(48, 63),862
(48, 64),863
(48, 67),864
(48, 68),865
(48, 84),866
(48, 89),867
(48, 124),868
(48, 127),869
(48, 132),870
(48, 147),871
(48, 148),872
(48, 150),873
(48, 153),874
(48, 177),875
(48, 178),876
(48, 179),877
(48, 180),878
(48, 181),879
(48, 182),880
(48, 183),881
(48, 185),882
(48, 188),883
(48, 189),884
(48, 191),885
(48, 198),886
(48, 200),887
(48, 201),888
(48, 202),889
(48, 212),890
(48, 213),891
(48, 215),892
(48, 225),893
(48, 227),894
(48, 229),895
(48, 230),896
(48, 232),897
(48, 243),898
(48, 250),899
(48, 252),900
(48, 255),901
(48, 258),902
(48, 270),903
(48, 281),904
(48, 305),905
(48, 316),906
(48, 342),907
(48, 345),908
(48, 362),909
(48, 367),910
(48, 370),911
(48, 374),912
(48, 375),913
(48, 393),914
(48, 403),915
(48, 445),916
(48, 519),917
(48, 542),918
(48, 545),919
(48, 551),920
(48, 558),921
(48, 559),922
(48, 637),923
(49, 46),924
(49, 63),925
(49, 181),926
(49, 320),927
(49, 404),928
(49, 406),929
(49, 678),930
(49, 680),931
(50, 46),932
(50, 71),933
(50, 182),934
(50, 207),935
(51, 46),936
(51, 181),937
(51, 222),938
(52, 6),939
(52, 192),940
(52, 633),941
(52, 846),942
(53, 14),943
(53, 22),944
(53, 33),945
(53, 46),946
(53, 47),947
(53, 51),948
(53, 56),949
(53, 59),950
(53, 82),951
(53, 84),952
(53, 90),953
(53, 179),954
(53, 181),955
(53, 182),956
(53, 188),957
(53, 195),958
(53, 196),959
(53, 207),960
(53, 212),961
(53, 263),962
(53, 285),963
(53, 305),964
(53, 649),965
(54, 13),966
(54, 199),967
(55, 55),968
(55, 84),969
(56, 3),970
(56, 6),971
(56, 7),972
(56, 22),973
(56, 33),974
(56, 36),975
(56, 38),976
(56, 39),977
(56, 41),978
(56, 46),979
(56, 47),980
(56, 48),981
(56, 51),982
(56, 52),983
(56, 53),984
(56, 54),985
(56, 55),986
(56, 57),987
(56, 59),988
(56, 63),989
(56, 65),990
(56, 67),991
(56, 68),992
(56, 73),993
(56, 84),994
(56, 89),995
(56, 90),996
(56, 102),997
(56, 105),998
(56, 108),999
(56, 113),1000
(56, 116),1001
(56, 129),1002
(56, 131),1003
(56, 132),1004
(56, 158),1005
(56, 159),1006
(56, 173),1007
(56, 177),1008
(56, 178),1009
(56, 179),1010
(56, 180),1011
(56, 181),1012
(56, 183),1013
(56, 184),1014
(56, 185),1015
(56, 186),1016
(56, 187),1017
(56, 188),1018
(56, 189),1019
(56, 191),1020
(56, 197),1021
(56, 198),1022
(56, 200),1023
(56, 201),1024
(56, 202),1025
(56, 203),1026
(56, 205),1027
(56, 206),1028
(56, 207),1029
(56, 208),1030
(56, 212),1031
(56, 213),1032
(56, 214),1033
(56, 215),1034
(56, 225),1035
(56, 227),1036
(56, 243),1037
(56, 244),1038
(56, 249),1039
(56, 250),1040
(56, 252),1041
(56, 255),1042
(56, 258),1043
(56, 259),1044
(56, 263),1045
(56, 265),1046
(56, 266),1047
(56, 269),1048
(56, 270),1049
(56, 271),1050
(56, 272),1051
(56, 274),1052
(56, 275),1053
(56, 281),1054
(56, 283),1055
(56, 285),1056
(56, 292),1057
(56, 293),1058
(56, 303),1059
(56, 305),1060
(56, 307),1061
(56, 312),1062
(56, 313),1063
(56, 315),1064
(56, 316),1065
(56, 317),1066
(56, 319),1067
(56, 320),1068
(56, 329),1069
(56, 331),1070
(56, 342),1071
(56, 363),1072
(56, 364),1073
(56, 367),1074
(56, 374),1075
(56, 375),1076
(56, 393),1077
(56, 396),1078
(56, 398),1079
(56, 400),1080
(56, 401),1081
(56, 403),1082
(56, 410),1083
(56, 435),1084
(56, 445),1085
(56, 446),1086
(56, 516),1087
(56, 543),1088
(56, 544),1089
(56, 553),1090
(56, 601),1091
(56, 611),1092
(56, 640),1093
(56, 694),1094
(56, 741),1095
(56, 742),1096
(57, 204),1097
(58, 204),1098
(59, 33),1099
(59, 48),1100
(59, 67),1101
(59, 68),1102
(59, 159),1103
(59, 201),1104
(59, 205),1105
(59, 206),1106
(59, 258),1107
(59, 367),1108
(59, 435),1109
(59, 544),1110
(60, 209),1111
(61, 210),1112
(61, 211),1113
(62, 204),1114
(63, 204),1115
(64, 204),1116
(64, 456),1117
(64, 457),1118
(64, 458),1119
(65, 204),1120
(65, 456),1121
(66, 171),1122
(66, 174),1123
(66, 176),1124
(66, 216),1125
(66, 217),1126
(66, 218),1127
(67, 46),1128
(67, 181),1129
(67, 222),1130
(68, 219),1131
(69, 33),1132
(69, 34),1133
(70, 3),1134
(70, 7),1135
(70, 12),1136
(70, 18),1137
(70, 22),1138
(70, 33),1139
(70, 36),1140
(70, 39),1141
(70, 46),1142
(70, 47),1143
(70, 48),1144
(70, 49),1145
(70, 50),1146
(70, 51),1147
(70, 52),1148
(70, 53),1149
(70, 56),1150
(70, 59),1151
(70, 61),1152
(70, 62),1153
(70, 66),1154
(70, 69),1155
(70, 71),1156
(70, 73),1157
(70, 75),1158
(70, 82),1159
(70, 83),1160
(70, 84),1161
(70, 85),1162
(70, 89),1163
(70, 90),1164
(70, 93),1165
(70, 94),1166
(70, 97),1167
(70, 99),1168
(70, 106),1169
(70, 107),1170
(70, 108),1171
(70, 109),1172
(70, 110),1173
(70, 112),1174
(70, 116),1175
(70, 119),1176
(70, 121),1177
(70, 122),1178
(70, 127),1179
(70, 129),1180
(70, 132),1181
(70, 140),1182
(70, 188),1183
(70, 189),1184
(70, 195),1185
(70, 197),1186
(70, 198),1187
(70, 200),1188
(70, 205),1189
(70, 207),1190
(70, 212),1191
(70, 213),1192
(70, 214),1193
(70, 228),1194
(70, 229),1195
(70, 232),1196
(70, 237),1197
(70, 243),1198
(70, 245),1199
(70, 246),1200
(70, 249),1201
(70, 251),1202
(70, 253),1203
(70, 255),1204
(70, 256),1205
(70, 258),1206
(70, 263),1207
(70, 265),1208
(70, 269),1209
(70, 270),1210
(70, 283),1211
(70, 285),1212
(70, 305),1213
(70, 316),1214
(70, 321),1215
(70, 325),1216
(70, 333),1217
(70, 335),1218
(70, 342),1219
(70, 345),1220
(70, 391),1221
(70, 392),1222
(70, 396),1223
(70, 401),1224
(70, 403),1225
(70, 419),1226
(70, 432),1227
(70, 437),1228
(70, 439),1229
(70, 443),1230
(70, 448),1231
(70, 449),1232
(70, 450),1233
(70, 451),1234
(70, 452),1235
(70, 453),1236
(70, 502),1237
(70, 552),1238
(70, 561),1239
(70, 648),1240
(70, 650),1241
(70, 652),1242
(70, 655),1243
(70, 656),1244
(70, 690),1245
(70, 793),1246
(70, 794),1247
(71, 12),1248
(71, 20),1249
(71, 41),1250
(71, 44),1251
(71, 47),1252
(71, 48),1253
(71, 49),1254
(71, 50),1255
(71, 77),1256
(71, 89),1257
(71, 90),1258
(71, 105),1259
(71, 127),1260
(71, 133),1261
(71, 180),1262
(71, 188),1263
(71, 198),1264
(71, 201),1265
(71, 202),1266
(71, 205),1267
(71, 209),1268
(71, 224),1269
(71, 225),1270
(71, 230),1271
(71, 231),1272
(71, 232),1273
(71, 233),1274
(71, 237),1275
(71, 239),1276
(71, 241),1277
(71, 243),1278
(71, 244),1279
(71, 248),1280
(71, 250),1281
(71, 252),1282
(71, 255),1283
(71, 258),1284
(71, 262),1285
(71, 264),1286
(71, 306),1287
(71, 393),1288
(71, 397),1289
(71, 401),1290
(71, 635),1291
(71, 884),1292
(71, 885),1293
(72, 134),1294
(73, 68),1295
(73, 234),1296
(73, 235),1297
(73, 242),1298
(74, 236),1299
(74, 238),1300
(75, 240),1301
(76, 28),1302
(76, 96),1303
(76, 120),1304
(76, 123),1305
(76, 128),1306
(76, 144),1307
(76, 147),1308
(76, 148),1309
(76, 247),1310
(76, 299),1311
(76, 347),1312
(76, 348),1313
(76, 351),1314
(76, 352),1315
(76, 353),1316
(76, 354),1317
(76, 355),1318
(76, 356),1319
(76, 357),1320
(76, 358),1321
(76, 359),1322
(76, 360),1323
(76, 361),1324
(77, 39),1325
(77, 42),1326
(77, 48),1327
(77, 49),1328
(77, 59),1329
(77, 63),1330
(77, 67),1331
(77, 223),1332
(77, 263),1333
(77, 268),1334
(77, 281),1335
(77, 307),1336
(77, 308),1337
(77, 469),1338
(77, 471),1339
(78, 39),1340
(78, 52),1341
(78, 54),1342
(78, 59),1343
(78, 155),1344
(78, 156),1345
(78, 157),1346
(78, 158),1347
(78, 159),1348
(78, 160),1349
(78, 382),1350
(79, 48),1351
(79, 53),1352
(79, 68),1353
(79, 84),1354
(79, 90),1355
(79, 111),1356
(79, 117),1357
(79, 120),1358
(79, 126),1359
(79, 134),1360
(79, 136),1361
(79, 137),1362
(79, 141),1363
(79, 150),1364
(79, 151),1365
(79, 152),1366
(79, 153),1367
(79, 278),1368
(79, 279),1369
(79, 348),1370
(79, 351),1371
(79, 352),1372
(79, 361),1373
(79, 370),1374
(79, 383),1375
(79, 385),1376
(79, 415),1377
(79, 517),1378
(79, 518),1379
(79, 519),1380
(79, 520),1381
(79, 521),1382
(79, 522),1383
(79, 523),1384
(79, 524),1385
(79, 525),1386
(79, 526),1387
(79, 527),1388
(79, 528),1389
(79, 529),1390
(79, 530),1391
(79, 531),1392
(79, 534),1393
(79, 535),1394
(79, 769),1395
(79, 827),1396
(80, 117),1397
(80, 278),1398
(80, 347),1399
(80, 531),1400
(80, 814),1401
(81, 279),1402
(81, 613),1403
(82, 280),1404
(83, 181),1405
(84, 12),1406
(84, 24),1407
(84, 34),1408
(84, 39),1409
(84, 51),1410
(84, 52),1411
(84, 53),1412
(84, 59),1413
(84, 73),1414
(84, 194),1415
(84, 214),1416
(84, 282),1417
(84, 283),1418
(84, 284),1419
(84, 285),1420
(84, 287),1421
(84, 294),1422
(84, 608),1423
(85, 286),1424
(85, 288),1425
(85, 289),1426
(85, 684),1427
(86, 33),1428
(86, 63),1429
(86, 214),1430
(86, 283),1431
(87, 12),1432
(87, 84),1433
(87, 263),1434
(87, 290),1435
(88, 291),1436
(89, 71),1437
(89, 179),1438
(89, 209),1439
(89, 295),1440
(89, 331),1441
(90, 296),1442
(91, 6),1443
(91, 12),1444
(91, 207),1445
(91, 299),1446
(91, 300),1447
(92, 301),1448
(93, 302),1449
(94, 48),1450
(95, 219),1451
(96, 326),1452
(96, 327),1453
(96, 328),1454
(96, 330),1455
(97, 219),1456
(98, 6),1457
(98, 33),1458
(98, 39),1459
(98, 52),1460
(98, 53),1461
(98, 59),1462
(98, 68),1463
(98, 73),1464
(98, 109),1465
(98, 132),1466
(98, 194),1467
(98, 214),1468
(98, 277),1469
(98, 283),1470
(98, 316),1471
(98, 333),1472
(98, 342),1473
(98, 377),1474
(99, 141),1475
(99, 158),1476
(99, 188),1477
(99, 207),1478
(99, 212),1479
(99, 269),1480
(99, 292),1481
(99, 304),1482
(99, 332),1483
(99, 399),1484
(99, 650),1485
(99, 840),1486
(100, 12),1487
(100, 46),1488
(100, 51),1489
(100, 57),1490
(100, 91),1491
(100, 113),1492
(100, 175),1493
(100, 193),1494
(100, 195),1495
(100, 197),1496
(101, 11),1497
(101, 12),1498
(101, 14),1499
(101, 33),1500
(101, 43),1501
(101, 46),1502
(101, 48),1503
(101, 51),1504
(101, 56),1505
(101, 65),1506
(101, 84),1507
(101, 95),1508
(101, 113),1509
(101, 173),1510
(101, 205),1511
(101, 207),1512
(101, 208),1513
(101, 243),1514
(101, 277),1515
(101, 300),1516
(101, 308),1517
(101, 390),1518
(101, 391),1519
(101, 392),1520
(101, 393),1521
(102, 6),1522
(102, 155),1523
(102, 157),1524
(102, 196),1525
(102, 223),1526
(102, 269),1527
(102, 290),1528
(102, 332),1529
(102, 334),1530
(102, 336),1531
(102, 337),1532
(102, 607),1533
(103, 338),1534
(104, 339),1535
(104, 340),1536
(105, 341),1537
(105, 344),1538
(106, 12),1539
(106, 33),1540
(106, 55),1541
(106, 58),1542
(106, 63),1543
(106, 82),1544
(106, 140),1545
(106, 179),1546
(106, 183),1547
(106, 187),1548
(106, 188),1549
(106, 189),1550
(106, 191),1551
(106, 200),1552
(106, 201),1553
(106, 207),1554
(106, 213),1555
(106, 243),1556
(106, 263),1557
(106, 265),1558
(106, 266),1559
(106, 270),1560
(106, 281),1561
(106, 284),1562
(106, 307),1563
(106, 345),1564
(106, 374),1565
(106, 640),1566
(107, 343),1567
(108, 341),1568
(109, 341),1569
(109, 344),1570
(110, 346),1571
(111, 28),1572
(111, 120),1573
(111, 123),1574
(111, 128),1575
(111, 144),1576
(111, 147),1577
(111, 148),1578
(111, 247),1579
(111, 347),1580
(111, 348),1581
(111, 351),1582
(111, 352),1583
(111, 353),1584
(111, 354),1585
(111, 355),1586
(111, 356),1587
(111, 357),1588
(111, 358),1589
(111, 359),1590
(111, 360),1591
(111, 361),1592
(112, 349),1593
(113, 350),1594
(114, 6),1595
(114, 12),1596
(114, 20),1597
(114, 22),1598
(114, 39),1599
(114, 48),1600
(114, 50),1601
(114, 67),1602
(114, 84),1603
(114, 110),1604
(114, 112),1605
(114, 115),1606
(114, 117),1607
(114, 120),1608
(114, 124),1609
(114, 126),1610
(114, 128),1611
(114, 138),1612
(114, 158),1613
(114, 186),1614
(114, 198),1615
(114, 200),1616
(114, 207),1617
(114, 248),1618
(114, 255),1619
(114, 258),1620
(114, 292),1621
(114, 320),1622
(114, 336),1623
(114, 391),1624
(114, 443),1625
(114, 448),1626
(114, 527),1627
(114, 529),1628
(114, 613),1629
(114, 820),1630
(114, 821),1631
(114, 822),1632
(114, 823),1633
(114, 824),1634
(114, 827),1635
(115, 68),1636
(115, 117),1637
(115, 128),1638
(115, 145),1639
(115, 148),1640
(115, 150),1641
(115, 152),1642
(115, 278),1643
(115, 354),1644
(115, 361),1645
(116, 111),1646
(116, 117),1647
(116, 124),1648
(116, 134),1649
(116, 137),1650
(116, 141),1651
(116, 153),1652
(116, 214),1653
(116, 279),1654
(116, 299),1655
(116, 351),1656
(116, 354),1657
(116, 361),1658
(116, 382),1659
(116, 383),1660
(116, 384),1661
(116, 385),1662
(116, 519),1663
(116, 824),1664
(117, 20),1665
