Epoch,Loss,Recall,Precision,NDCG
0,0.05913797207176685,0.011874197689345315,0.0007702182284980744,0.004234758009103752
1,0.060606115497648716,0.011874197689345315,0.0007702182284980744,0.0042784599307464245
2,0.0626305565237999,0.01251604621309371,0.0008344030808729139,0.0044637491661542825
3,0.05411304533481598,0.01251604621309371,0.0008344030808729139,0.0044637491661542825
4,0.05781278293579817,0.01251604621309371,0.0008344030808729139,0.004467215181922818
5,0.05501249898225069,0.01251604621309371,0.0008344030808729139,0.00447102320816406
6,0.05642665270715952,0.01251604621309371,0.0008344030808729139,0.004471835176551424
7,0.052270607091486454,0.01251604621309371,0.0008344030808729139,0.004471835176551424
8,0.05304079782217741,0.01251604621309371,0.0008344030808729139,0.004483279457292071
9,0.05680810008198023,0.0137997432605905,0.0008985879332477534,0.0047683651647785034
10,0.05079181957989931,0.0137997432605905,0.0008985879332477534,0.004773632020633803
11,0.052094980143010616,0.0137997432605905,0.0008985879332477534,0.004773632020633803
12,0.04901938606053591,0.0137997432605905,0.0008985879332477534,0.00478727771874135
13,0.051648493856191635,0.0137997432605905,0.0008985879332477534,0.004803198787729904
14,0.04702257737517357,0.0137997432605905,0.0008985879332477534,0.004805623291163937
15,0.05259745381772518,0.0137997432605905,0.0008985879332477534,0.004799970462920685
16,0.045591783709824085,0.015083440308087292,0.0009627727856225931,0.005103841491755407
17,0.04345834907144308,0.015083440308087292,0.0009627727856225931,0.005103841491755407
18,0.04539146739989519,0.015083440308087292,0.0009627727856225931,0.005103841491755407
19,0.04353994503617287,0.015083440308087292,0.0009627727856225931,0.005098667293800491
20,0.0454968698322773,0.015083440308087292,0.0009627727856225931,0.005098667293800491
21,0.04593714606016874,0.015083440308087292,0.0009627727856225931,0.005098667293800491
22,0.044962210580706596,0.016367137355584083,0.0010269576379974324,0.005404068001913664
23,0.043927405029535294,0.016367137355584083,0.0010269576379974324,0.005409242199868579
24,0.04014046490192413,0.016367137355584083,0.0010269576379974324,0.005465977249718984
25,0.04079261887818575,0.016367137355584083,0.0010269576379974324,0.005471151447673899
26,0.039983135648071766,0.016367137355584083,0.0010269576379974324,0.005466391544640772
27,0.03966981079429388,0.016367137355584083,0.0010269576379974324,0.005493211743481728
28,0.040720551274716854,0.016367137355584083,0.0010269576379974324,0.005495547143080822
29,0.0385477002710104,0.016367137355584083,0.0010269576379974324,0.005495547143080822
30,0.038852764293551445,0.016367137355584083,0.0010269576379974324,0.005495547143080822
31,0.038698005490005016,0.016367137355584083,0.0010269576379974324,0.0054903729451259075
32,0.04177651088684797,0.016367137355584083,0.0010269576379974324,0.0055032367498474375
33,0.0379336578771472,0.016367137355584083,0.0010269576379974324,0.0055032367498474375
34,0.0357197024859488,0.016367137355584083,0.0010269576379974324,0.005497105291315849
35,0.036286826245486736,0.01700898587933248,0.0010911424903722721,0.005698264844471257
36,0.038260054774582386,0.015725288831835688,0.0010269576379974324,0.005443663776472829
37,0.035473091527819633,0.015725288831835688,0.0010269576379974324,0.00544931660471608
38,0.03966539166867733,0.01700898587933248,0.0010911424903722721,0.0057524032569693856
39,0.03466784814372659,0.01700898587933248,0.0010911424903722721,0.005826459152452233
40,0.03820608276873827,0.01700898587933248,0.0010911424903722721,0.00583268341824985
41,0.03396192751824856,0.01700898587933248,0.0010911424903722721,0.005838894041549072
42,0.036908263340592384,0.01700898587933248,0.0010911424903722721,0.005838894041549072
43,0.03347327373921871,0.01700898587933248,0.0010911424903722721,0.005859825301950855
44,0.03279037866741419,0.01700898587933248,0.0010911424903722721,0.005867918021088368
45,0.03462155256420374,0.01700898587933248,0.0010911424903722721,0.005871726047329611
46,0.031990870367735624,0.01700898587933248,0.0010911424903722721,0.005871726047329611
47,0.03454486560076475,0.01700898587933248,0.0010911424903722721,0.005875936580170468
48,0.033519284799695015,0.01700898587933248,0.0010911424903722721,0.005889237707270991
49,0.03146417532116175,0.01700898587933248,0.0010911424903722721,0.005911931141694924
50,0.03193865157663822,0.01700898587933248,0.0010911424903722721,0.005918141764994146
51,0.035868740640580654,0.01700898587933248,0.0010911424903722721,0.005926608065065687
52,0.03422003611922264,0.01700898587933248,0.0010911424903722721,0.0061356811551844335
53,0.030027732718735933,0.0171516188846099,0.0011553273427471116,0.006204375479562236
54,0.029593003448098898,0.0171516188846099,0.0011553273427471116,0.006204375479562236
55,0.03260210854932666,0.0171516188846099,0.0011553273427471116,0.006245736028580295
56,0.03042972693219781,0.0171516188846099,0.0011553273427471116,0.00623336516370668
57,0.03329605050384998,0.0171516188846099,0.0011553273427471116,0.00623336516370668
58,0.03172892611473799,0.0171516188846099,0.0011553273427471116,0.006239036514446264
59,0.032751988619565964,0.018435315932106688,0.0012195121951219512,0.006531296140501402
60,0.03148462250828743,0.018435315932106688,0.0012195121951219512,0.006537681790380282
61,0.030798811465501785,0.018435315932106688,0.0012195121951219512,0.006537681790380282
62,0.027821040246635675,0.018435315932106688,0.0012195121951219512,0.006595164462795408
63,0.02882523974403739,0.018435315932106688,0.0012195121951219512,0.00670419472397547
64,0.02961274329572916,0.018435315932106688,0.0012195121951219512,0.006723931760060552
65,0.02968489658087492,0.018435315932106688,0.0012195121951219512,0.006723931760060552
66,0.03108718665316701,0.018435315932106688,0.0012195121951219512,0.006731791339676002
67,0.028694728389382362,0.018435315932106688,0.0012195121951219512,0.006738658422964544
68,0.0265776920132339,0.018435315932106688,0.0012195121951219512,0.0068276487206880435
69,0.0292094056494534,0.018435315932106688,0.0012195121951219512,0.0068314018962422575
70,0.029893788509070873,0.018435315932106688,0.0012195121951219512,0.0068314018962422575
71,0.026905665174126625,0.018435315932106688,0.0012195121951219512,0.006834640514472844
72,0.02975610736757517,0.018435315932106688,0.0012195121951219512,0.006849031309638704
73,0.027928194031119347,0.018435315932106688,0.0012195121951219512,0.006856998193741822
74,0.026868758723139763,0.019077164455855083,0.0012836970474967907,0.007036196363016212
75,0.027478396892547607,0.019111858970652297,0.0013478818998716303,0.007092224314030216
76,0.02519835950806737,0.019111858970652297,0.0013478818998716303,0.00707661282093586
77,0.026210458483546972,0.019111858970652297,0.0013478818998716303,0.007090001103774722
78,0.026763519272208214,0.019111858970652297,0.0013478818998716303,0.007090883260954292
79,0.02573835337534547,0.019111858970652297,0.0013478818998716303,0.007107049234232193
80,0.026492175180464983,0.019432783232526493,0.00141206675224647,0.007233716621934455
81,0.026299630291759968,0.019432783232526493,0.00141206675224647,0.007233716621934455
82,0.02628749841824174,0.01968952264202585,0.0014762516046213094,0.007348829468648644
83,0.0254351026378572,0.01968952264202585,0.0014762516046213094,0.007366585398587653
84,0.02643306041136384,0.01968952264202585,0.0014762516046213094,0.007368190108375096
85,0.026158723048865795,0.019806222373616466,0.001540436456996149,0.007429858423093558
86,0.024185845628380775,0.018522525326119678,0.0014762516046213094,0.007137598797038418
87,0.023699618875980377,0.018522525326119678,0.0014762516046213094,0.0071385858163808815
88,0.025938797742128372,0.018522525326119678,0.0014762516046213094,0.007153360600289028
89,0.023831842932850122,0.019806222373616466,0.001540436456996149,0.007452033488516441
