Epoch,Loss,Recall,Precision,NDCG
0,0.6357028484344482,0.007702182284980745,0.0005776636713735559,0.003482147126522669
1,0.6297771781682968,0.011339323919554986,0.0008985879332477534,0.004836366964398044
2,0.6248312741518021,0.017115960633290545,0.0012836970474967907,0.007196971886949253
3,0.6175161302089691,0.021394950791613177,0.0016046213093709885,0.009527663159143152
4,0.6105675250291824,0.02332049636285836,0.0017329910141206677,0.011479640025664407
5,0.6020516604185104,0.025032092426187414,0.0019255455712451862,0.012749091027008715
6,0.5929315090179443,0.029632006846384253,0.0023106546854942235,0.01559180882038791
7,0.5835611969232559,0.03487376979032948,0.0026957637997432607,0.017969013648387256
8,0.5744485855102539,0.035451433461703034,0.00282413350449294,0.018506210271368315
9,0.5636473745107651,0.03844672657252888,0.0030808729139922978,0.0209832429039461
10,0.5513233244419098,0.03856342630411949,0.003145057766367137,0.021953564921963733
11,0.541132241487503,0.045444505072232924,0.0037227214377406927,0.025446375459779277
12,0.5278972089290619,0.04752954027665195,0.0039794608472400505,0.026764018753365443
13,0.5158577859401703,0.05418953788658539,0.0047496790757381255,0.029395912958329398
14,0.5027432441711426,0.06068537410000824,0.005327342747111681,0.03223835813103413
15,0.4892541840672493,0.0653821950620259,0.005969191270860076,0.034533213914004254
16,0.47499578446149826,0.06869841243472596,0.006290115532734275,0.036663476934194306
17,0.4606245756149292,0.07342166245360385,0.006739409499358153,0.039743548254867214
18,0.4447985664010048,0.0818430442382719,0.007445442875481386,0.04249117646584552
19,0.42719919234514236,0.08523567214951341,0.007766367137355582,0.04493733214891518
20,0.41646334528923035,0.09016857977818485,0.008279845956354299,0.046397399827566174
21,0.40225207060575485,0.0916376997325423,0.008536585365853657,0.04854655079425722
22,0.391024112701416,0.09701386685453739,0.009050064184852373,0.05129924075698823
23,0.37687571346759796,0.0973387879753507,0.009242618741976892,0.052493787247900464
24,0.3612814098596573,0.09769746803273949,0.009370988446726571,0.054120506324148075
25,0.3482496738433838,0.10016392184707522,0.009756097560975608,0.055422481206987666
26,0.3332003131508827,0.10084856027240684,0.009884467265725288,0.05616441543197272
27,0.320512093603611,0.10187951476934336,0.010141206675224647,0.0578205231673473
28,0.3080442398786545,0.10401900984850468,0.010333761232349166,0.05793800548182287
29,0.2982603907585144,0.10547386650233437,0.010526315789473684,0.05923459708106017
30,0.2867502421140671,0.10637245443558212,0.010654685494223364,0.05999582829987744
31,0.27499833703041077,0.10701430295933051,0.010783055198973043,0.060696832436951946
32,0.26394450664520264,0.1081553670015499,0.010783055198973043,0.06167508065299159
33,0.25225117430090904,0.10943906404904669,0.01084724005134788,0.06243347677146731
34,0.246110450476408,0.1124343571598725,0.01110397946084724,0.06492839392389015
35,0.23217874020338058,0.11277667637253834,0.011232349165596919,0.06574672647541191
36,0.22382446378469467,0.11555801997544804,0.011424903722721438,0.06662543430174518
37,0.21395502984523773,0.11584945389974463,0.011553273427471117,0.06733833300220864
38,0.20657627657055855,0.11619177311241041,0.011553273427471117,0.0675064367939892
39,0.19828809425234795,0.11704757114407496,0.011681643132220795,0.06817515955990905
40,0.1906431019306183,0.118759167207404,0.011874197689345315,0.06895039937459199
41,0.18307554349303246,0.12068471277864917,0.012066752246469834,0.06983049799071575
42,0.17760980129241943,0.12077029258181567,0.012130937098844672,0.07004034730655147
43,0.16840454563498497,0.12359442608630858,0.012323491655969191,0.07098799614215415
44,0.16385381668806076,0.12487812313380538,0.012387676508344029,0.07112003430998229
45,0.15715498477220535,0.12581446686256773,0.012580231065468548,0.07224404352740145
46,0.15171866863965988,0.1270981639100645,0.012644415917843389,0.0727263564720754
47,0.1439281404018402,0.12744048312273035,0.012772785622593067,0.07249079252659088
48,0.14155618846416473,0.12808233164647875,0.012836970474967905,0.07245804662734644
49,0.1351662576198578,0.12826571693897829,0.012901155327342746,0.072598864607304
50,0.12951906397938728,0.12835129674214474,0.012965340179717583,0.07287266540992363
51,0.12510740011930466,0.12835129674214474,0.012965340179717583,0.07275838373185939
52,0.12130127847194672,0.12835129674214474,0.012965340179717583,0.07281403261486885
53,0.11549144424498081,0.12886477556114345,0.013093709884467265,0.07352206888340332
